uuid,class_name,class_tag,instructors,term,session,start_time,end_time,start_date,end_date,room,addr,days,class_number,course_id,consent,enrolled,description,joint_offerings,q_report,school,department,subject,location,units,course_component,grading_basis,cross_reg,exam/final_deadline,class_capacity,class_notes,course_notes,recommended_prep,course_requirements,waitlist
235ea60780094ebc928f1ba88683b1b5,Introductory Akkadian I,AKKAD AA,['Gojko Barjamovic'],2023 Fall,Full Term,9:00am,10:15am,9/5/2023,12/5/2023,Boylston G07 (FAS),"https://www.google.com/maps?saddr=Current+Location&daddr=42.373328,-71.117304&dirflg=w","['M', 'W']",14382,114320,No Consent,,"An introduction to the Semitic language of Akkadian, primarily through the Old Babylonian dialect and cuneiform writing system as used during the time of Hammurabi (c. 1750 BCE). Students learn the fundamentals of grammar and the writing system, as well as the most common cuneiform signs in official and cursive script. Readings span a variety of genres, including private letters, judicial documents, literary and religious texts, divinatory compendia, legal code, and royal inscriptions. The course also briefly introduces students to examples of texts from other periods and dialects of the Akkadian language for cultural and comparative purposes. ",,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=AKKAD+,Faculty of Arts & Sciences,Near Eastern Languages & Civ,Akkadian,Cambridge Campus,4,Lecture,FAS Letter Graded,Available for Harvard Cross Registration, 12/16/2023 2:00 PM,No Limit,,,,,
20700c68a466420c974239910a762f70,Introductory Akkadian II,AKKAD AB,['Gojko Barjamovic'],2024 Spring,Full Term,12:00pm,1:15pm,1/22/2024,4/24/2024,Location:TBA3,"https://www.google.com/maps?saddr=Current+Location&daddr=0,0&dirflg=w","['M', 'W']",13451,159801,No Consent,,"An introduction to the Semitic language of Akkadian, primarily through the Old Babylonian dialect and cuneiform writing system as used during the time of Hammurabi (c. 1750 BCE). Students learn the fundamentals of grammar and the writing system, as well as the most common cuneiform signs in official and cursive script. Readings span a variety of genres, including private letters, judicial documents, literary and religious texts, divinatory compendia, legal code, and royal inscriptions. The course also briefly introduces students to examples of texts from other periods and dialects of the Akkadian language for cultural and comparative purposes. ",,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=AKKAD+,Faculty of Arts & Sciences,Near Eastern Languages & Civ,Akkadian,Cambridge Campus,4,Lecture,FAS Letter Graded,Available for Harvard Cross Registration, 5/10/2024 2:00 PM,No Limit,,,,Pre-requisite: AKKAD AA,
dd2598c085c04f75a4cdf1e9b3cb300c,Intermediate Akkadian,AKKAD 120R,['Gojko Barjamovic'],2023 Fall,Full Term,3:00pm,5:45pm,9/5/2023,12/5/2023,Museum Ancient Near East 304,"https://www.google.com/maps?saddr=Current+Location&daddr=42.378075,-71.113948&dirflg=w",['W'],20469,131771,No Consent,,,,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=AKKAD+120,Faculty of Arts & Sciences,Near Eastern Languages & Civ,Akkadian,Cambridge Campus,4,Lecture,FAS Letter Graded,Available for Harvard Cross Registration, 12/14/2023 2:00 PM,No Limit,,Akkadian 120R cannot be used to satisfy the undergraduate language requirement. Please contact the department if you have any questions.,Akkadian AA/AB series.,,
f09fe1d9afdd417b90add7f8b623de29,Late Babylonian Priestly Literature,AKKAD 240,['Celine Debourse'],2024 Spring,Full Term,3:00pm,5:45pm,1/22/2024,4/24/2024,Location:TBA3,"https://www.google.com/maps?saddr=Current+Location&daddr=0,0&dirflg=w",['Th'],20180,223953,No Consent,,"During the second half of the first millennium BCE, Babylonian priests engaged in the creation of a new literature in which they themselves occupied a central role. This Late Babylonian Priestly Literature reflects the ways in which the priesthood dealt with the absence of native kingship, the loss of political centrality, and other uncertainties that came with foreign imperial rule. This course aims to give an overview of the most important tenets of this literature by engaging closely with the Akkadian textual sources. While the focus lies on reading these Babylonian records, attention will also be paid to relevant comparanda from the Biblical world, Ptolemaic Egypt, and other places and times in history. Akkadian required.",,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=AKKAD+240,Faculty of Arts & Sciences,Near Eastern Languages & Civ,Akkadian,Cambridge Campus,4,Seminar,FAS Letter Graded,Available for Harvard Cross Registration,,No Limit,,,Basic knowledge of Akkadian and cuneiform script.,,
bcf7c949b529406a81dc2e8628273842,Intermediate Modern Albanian I,ALBANIAN BA,['Nader Uthman'],2023 Fall,Full Term,1:30pm,2:45pm,9/5/2023,12/5/2023,Museum Ancient Near East 304,"https://www.google.com/maps?saddr=Current+Location&daddr=42.378075,-71.113948&dirflg=w","['T', 'Th']",17869,220292,Instructor,,"This course includes thorough review of the fundamentals of grammar and building a wider vocabulary. It emphasizes reading, writing, speaking and listening comprehension. Course introduces literary and cultural texts, and includes audio-visual material from the contemporary media.",,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=ALBANIAN+,Faculty of Arts & Sciences,Near Eastern Languages & Civ,Albanian Language,Cambridge Campus,4,Lecture,FAS Letter Graded,Available for Harvard Cross Registration, 12/19/2023 9:00 AM,No Limit,,,,,
5bc420da3ffe4803aeec778badc4b35c,Intermediate Modern Albanian II,ALBANIAN BB,['Nader Uthman'],2024 Spring,Full Term,1:30pm,2:45pm,1/22/2024,4/24/2024,Location:TBA3,"https://www.google.com/maps?saddr=Current+Location&daddr=0,0&dirflg=w","['T', 'Th']",17122,220295,Instructor,,Studies in argumentative and literary prose.,,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=ALBANIAN+,Faculty of Arts & Sciences,Near Eastern Languages & Civ,Albanian Language,Cambridge Campus,4,Lecture,FAS Letter Graded,Available for Harvard Cross Registration,,No Limit,,,,,
3d86966e4c7e47f28a5f47ffeed46b0e,Elementary Amharic,AMHARIC AA,['John Mugane'],2023 Fall,Full Term,,,9/5/2023,12/5/2023,Location:TBA3,"https://www.google.com/maps?saddr=Current+Location&daddr=0,0&dirflg=w",,13969,126300,Instructor,14/15,"A study of Amharic the statutory national language and major lingua franca of Ethiopia at the Elementary level (First year part 1). Contact hours supplemented by digital resources. Emphasis on written expression, reading comprehension, and oral fluency. Students are strongly encouraged to take both parts of the course within the same academic year. The curriculum builds throughout the year.",,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=AMHARIC+,Faculty of Arts & Sciences,African & African Amer Studies,Amharic,Cambridge Campus,4,Seminar,FAS Letter Graded,Available for Harvard Cross Registration, 12/13/2023 9:00 AM,,,"Languages in the program are offered when there is demonstrated curricular or academic need on the part of the student, and when suitable instruction can be arranged. Please contact the department to learn more.",,,
343c70f3776d44f89ddfcab02abea34a,Elementary Amharic,AMHARIC AB,['John Mugane'],2024 Spring,Full Term,,,1/22/2024,4/24/2024,Location:TBA3,"https://www.google.com/maps?saddr=Current+Location&daddr=0,0&dirflg=w",,13272,205838,No Consent,,"A study of Amharic the statutory national language and major lingua franca of Ethiopia at the Elementary level (First year part 2). Contact hours supplemented by language digital resources. Emphasis on written expression, reading comprehension, and oral fluency. Students are strongly encouraged to take both parts of the course within the same academic year. The curriculum builds throughout the year.This course is offered only in the Spring.",,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=AMHARIC+,Faculty of Arts & Sciences,African & African Amer Studies,Amharic,Cambridge Campus,4,Seminar,FAS Letter Graded,Available for Harvard Cross Registration,,No Limit,,"Languages in the tutorial program are offered when there is demonstrated curricular or academic need on the part of the student, and when suitable instruction can be arranged. Please contact the department to learn more.",,,
bfb53490bc7141a39b668413324e5cd6,Intermediate Amharic,AMHARIC BA,['John Mugane'],2023 Fall,Full Term,,,9/5/2023,12/5/2023,Location:TBA3,"https://www.google.com/maps?saddr=Current+Location&daddr=0,0&dirflg=w",,13965,205853,Instructor,5/15,"A study of Amharic the statutory national language and major lingua franca of Ethiopia at the Intermediate level (Second year part 1). Contact hours supplemented by language lab sessions. Emphasis on written expression, reading comprehension, and oral fluency.Students are strongly encouraged to take both parts of the course within the same academic year. The curriculum builds throughout the year. Students taking Amharic BA in the Spring must note that Amharic BB is offered only in the Spring and must therefore wait for Spring to complete the course.",,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=AMHARIC+,Faculty of Arts & Sciences,African & African Amer Studies,Amharic,Cambridge Campus,4,Seminar,FAS Letter Graded,Available for Harvard Cross Registration, 12/18/2023 2:00 PM,,,"Languages in the program are offered when there is demonstrated curricular or academic need on the part of the student, and when suitable instruction can be arranged. Please contact the department to learn more.",,,
d7bebff2ae74474389da940f10a9bc7a,Intermediate Amharic,AMHARIC BB,['John Mugane'],2024 Spring,Full Term,,,1/22/2024,4/24/2024,Location:TBA3,"https://www.google.com/maps?saddr=Current+Location&daddr=0,0&dirflg=w",,15757,205841,Instructor,,"A study of Afrikaans a major language spoken in South Africa at the Intermediate level (Second year part 2). Contact hours supplemented by digital resources sessions. Emphasis on written expression, reading comprehension, and oral fluency. Students are strongly encouraged to take both parts of the course within the same academic year. The curriculum builds throughout the year. Students taking Afrikaans BA in the Spring must note that Afrikaans BB is offered only in the Spring.",,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=AMHARIC+,Faculty of Arts & Sciences,African & African Amer Studies,Amharic,Cambridge Campus,4,Seminar,FAS Letter Graded,Available for Harvard Cross Registration,,No Limit,,"Languages in the tutorial program are offered when there is demonstrated curricular or academic need on the part of the student, and when suitable instruction can be arranged. Please contact the department to learn more.",,,
650145b8ac974604967fc33f6a1c4eb1,Advanced Amharic,AMHARIC 101AR,['John Mugane'],2023 Fall,Full Term,,,9/5/2023,12/5/2023,Location:TBA3,"https://www.google.com/maps?saddr=Current+Location&daddr=0,0&dirflg=w",,17861,205845,Instructor,8/15,"A study of Amharic the statutory national language and major lingua franca of Ethiopia at the Advanced level in the Fall semester. As needed, successive advanced readings in Amharic may be taken under Amharic 101ar every Fall.",,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=AMHARIC+101,Faculty of Arts & Sciences,African & African Amer Studies,Amharic,Cambridge Campus,4,Seminar,FAS Letter Graded,Available for Harvard Cross Registration, 12/18/2023 2:00 PM,,,"Languages in the tutorial program are offered when there is demonstrated curricular or academic need on the part of the student, and when suitable instruction can be arranged. Please contact the department to learn more.",Amharic B or equivalent.,,
67cf26a75d914ae3822b6be67c004fcc,Advanced Amharic II,AMHARIC 101BR,['John Mugane'],2024 Spring,Full Term,,,1/22/2024,4/24/2024,Location:TBA3,"https://www.google.com/maps?saddr=Current+Location&daddr=0,0&dirflg=w",,13268,205862,Instructor,,"A study of Amharic the statutory national language and major lingua franca of Ethiopia at the Advanced level in the Spring semester. As needed, successive advanced readings in Amharic may be taken under Amharic 101br every Spring.",,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=AMHARIC+101,Faculty of Arts & Sciences,African & African Amer Studies,Amharic,Cambridge Campus,4,Tutorial,FAS Letter Graded,Available for Harvard Cross Registration,,No Limit,,"Languages in the tutorial program are offered when there is demonstrated curricular or academic need on the part of the student, and when suitable instruction can be arranged. Please contact the department to learn more.",Amharic 101ar or equivalent,,
7869accd522a4d5484c5a2de265712f3,Classical Antiquity and the Legacy of Slavery at Harvard,ANCSTD 201,"['Irene Peirano Garrison', 'Jared Hudson']",2024 Spring,Full Term,12:00pm,2:45pm,1/22/2024,4/24/2024,Location:TBA3,"https://www.google.com/maps?saddr=Current+Location&daddr=0,0&dirflg=w",['T'],16904,215990,No Consent,,"This course investigates the historical ties between the study of Classical antiquity at Harvard and slavery, and those ties' complex and enduring legacies. Areas of examination include the relationship between the ideologies of slavery in the ancient and modern worlds, the teaching of ancient languages and literatures and the historical development of the institutions of slavery, the evolving history and politics of classical and Judeo-Christian antiquity in the Harvard curriculum, and the role of the study of antiquity in abolition and other forms of resistance. The focus of this seminar is original, public-facing student research: students will make extensive use of University collections to develop original research projects over the course of the semester.",['CLS-STDY 184'],https://qreports.fas.harvard.edu/home/courses?school=FAS&search=ANCSTD+201,Faculty of Arts & Sciences,"['Classics', 'The']",Ancient Studies,Cambridge Campus,4,Seminar,FAS Letter Graded,Available for Harvard Cross Registration, 5/07/2024 9:00 AM,No Limit,The course meets as a two-hour discussion seminar with additional time to study sources in University collections with input from peers and faculty.,,No prior knowledge of Greek or Latin assumed or required.,,
